Sample_ID,Area median,Area sd,Area skew,Perimeter median,Perimeter sd,Perimeter skew,Eccentricity median,Eccentricity sd,Eccentricity skew,Solidity median,Solidity sd,Solidity skew,Aspect.Ratio median,Aspect.Ratio sd,Aspect.Ratio skew,Intensity.Mean median,Intensity.Mean sd,Intensity.Mean skew,Intensity.Median median,Intensity.Median sd,Intensity.Median skew,Intensity.SD median,Intensity.SD sd,Intensity.SD skew,Intensity.Max median,Intensity.Max sd,Intensity.Max skew,Intensity.Min median,Intensity.Min sd,Intensity.Min skew,Intensity.Skew median,Intensity.Skew sd,Intensity.Skew skew,Texture.Contrast.Mean median,Texture.Contrast.Mean sd,Texture.Contrast.Mean skew,Texture.Contrast.Median median,Texture.Contrast.Median sd,Texture.Contrast.Median skew,Texture.Contrast.SD median,Texture.Contrast.SD sd,Texture.Contrast.SD skew,Texture.Contrast.Max median,Texture.Contrast.Max sd,Texture.Contrast.Max skew,Texture.Contrast.Min median,Texture.Contrast.Min sd,Texture.Contrast.Min skew,Texture.Homogeneity.Mean median,Texture.Homogeneity.Mean sd,Texture.Homogeneity.Mean skew,Texture.Homogeneity.Median median,Texture.Homogeneity.Median sd,Texture.Homogeneity.Median skew,Texture.Homogeneity.SD median,Texture.Homogeneity.SD sd,Texture.Homogeneity.SD skew,Texture.Homogeneity.Max median,Texture.Homogeneity.Max sd,Texture.Homogeneity.Max skew,Texture.Homogeneity.Min median,Texture.Homogeneity.Min sd,Texture.Homogeneity.Min skew,Texture.Energy.Mean median,Texture.Energy.Mean sd,Texture.Energy.Mean skew,Texture.Energy.Median median,Texture.Energy.Median sd,Texture.Energy.Median skew,Texture.Energy.SD median,Texture.Energy.SD sd,Texture.Energy.SD skew,Texture.Energy.Max median,Texture.Energy.Max sd,Texture.Energy.Max skew,Texture.Energy.Min median,Texture.Energy.Min sd,Texture.Energy.Min skew,Texture.Correlation.Mean median,Texture.Correlation.Mean sd,Texture.Correlation.Mean skew,Texture.Correlation.Median median,Texture.Correlation.Median sd,Texture.Correlation.Median skew,Texture.Correlation.SD median,Texture.Correlation.SD sd,Texture.Correlation.SD skew,Texture.Correlation.Max median,Texture.Correlation.Max sd,Texture.Correlation.Max skew,Texture.Correlation.Min median,Texture.Correlation.Min sd,Texture.Correlation.Min skew,Cell Number
TCGA-55-6987-01A,-0.193940736,-0.223662629,-0.261558125,-0.077270318,-0.03605251,-0.185485057,-0.064266435,0.002611289,0.012409231,0.02280784,-0.107530775,0.105134699,-0.082506578,-0.318322243,-0.286015147,-0.024969792,0.015169267,0.031713557,-0.099576536,0.020586957,0.07787241,-0.038152736,0.032468425,-0.018570915,-0.174554847,-0.203279924,0.299219731,-0.123240954,0.062542637,0.024815061,0.244071535,0.035824323,-0.013988681,-0.104466325,-0.108651817,0.011942925,-0.105321592,-0.097412531,-0.007463493,-0.158646453,-0.065504323,-0.093418749,-0.09376287,-0.064235462,-0.068059301,-0.109999924,-0.088847454,-0.019183664,-0.034652012,0.00567627,-0.08007106,-0.035743039,-0.004194441,-0.066144787,0.054444675,-0.165587567,-0.233370982,-0.066624215,-0.032322168,-0.07535122,-0.064170523,-0.002441896,-0.077600722,-0.19553845,-0.008931606,-0.103611716,-0.188185819,0.00289118,-0.070384102,0.022976687,-0.118437983,-0.200575807,-0.095921842,-0.026691709,-0.049037014,-0.238074532,0.016442485,-0.12490098,-0.057992914,0.074288163,-0.057852647,-0.042850275,0.076581917,-0.125774792,-0.088483292,-0.184774695,-0.325264969,-0.046145031,-0.050252568,-0.185109577,-0.173256322,-0.013436591,0.016437219,0.173342471
TCGA-55-7573-01A,-0.163678807,-0.199172102,-0.16793577,-0.134852411,-0.138324544,-0.132623572,-0.008483495,-0.046986803,-0.001512643,-0.123186297,0.093346712,0.109329824,-0.055215499,-0.228804351,-0.206343201,-0.344763526,-0.150368245,0.013021444,-0.315873934,-0.129451357,0.056044711,-0.034842378,-0.271980615,-0.032672195,-0.325916585,-0.191722875,0.295925286,-0.262482649,-0.294202743,0.01275829,0.154411948,-0.002153368,-0.004904483,-0.305800833,-0.319626206,-0.0394698,-0.315631166,-0.324022991,-0.072043199,-0.33404225,-0.318378981,-0.122828004,-0.327817138,-0.324203372,-0.086025956,-0.305819062,-0.30736641,-0.033387004,0.0794374,-0.048161197,-0.102821996,0.099613421,-0.046098178,-0.066984789,0.082763835,-0.136716376,-0.217542116,0.126596504,-0.075790059,-0.103075652,0.021561133,-0.026953469,-0.114689665,0.092917764,-0.07452173,-0.092336667,0.090264694,-0.043388003,-0.061212634,0.142298443,-0.102977953,-0.233834958,0.13072654,-0.072506915,-0.089677894,0.043272007,-0.037846694,-0.092435132,-0.191788033,-0.151176631,-0.060531067,-0.18278264,-0.171010414,-0.129356341,-0.081267679,-0.202511532,-0.320480659,-0.210849496,-0.149515049,-0.225962476,-0.18102598,-0.186997539,0.047011884,0.315470748
TCGA-55-8089-01A,-0.116864575,-0.247909839,-0.309326739,-0.017014655,-0.208207572,-0.229421381,0.027877057,0.042275235,0.058204859,-0.006443754,0.054426013,0.086861114,-0.009607923,-0.259453189,-0.335238467,-0.395786219,-0.15100159,0.023231352,-0.438517774,-0.16882087,0.070627533,-0.335755574,-0.204032125,0.057458404,-0.570710917,-0.157782405,0.262309385,-0.032648241,-0.117556872,0.002188096,0.167558875,-0.06793923,-0.023604669,-0.475534757,-0.312236057,-0.025470265,-0.459007855,-0.320899432,-0.026025323,-0.322054789,-0.335206223,-0.044026868,-0.469864422,-0.305293927,-0.001393117,-0.4661835,-0.353866903,-0.026345991,0.046108394,-0.097517298,-0.06323342,0.052789409,-0.100700058,-0.053484202,0.0988283,-0.078405217,-0.15325826,0.077264681,-0.108251639,-0.094738745,0.027744159,-0.040809259,-0.109548028,0.031283564,-0.045993129,-0.117102048,0.015659716,-0.061364698,-0.118562312,0.129066336,-0.060903381,-0.157367525,0.030376911,-0.100188046,-0.094600434,-0.106554203,-0.021690168,-0.167104777,-0.096507474,-0.264721964,-0.15439306,-0.074289341,-0.252337576,-0.086420343,-0.044177841,-0.14708566,-0.246330788,-0.136960411,-0.200860492,-0.221716469,-0.053351005,-0.242657503,-0.050258976,0.301802849
TCGA-55-8207-01A,-0.175855326,-0.282661597,-0.236789312,-0.213343843,-0.234111485,-0.227000071,-0.017247842,-0.068546831,0.043617652,-0.057067884,0.045998761,0.039385966,-0.05108666,-0.23894772,-0.328711027,-0.080965141,-0.171410273,0.106285813,-0.14546033,-0.198320429,0.121900481,-0.167948889,-0.123844939,0.029701532,-0.1935651,-0.130662044,0.269595846,-0.232371509,-0.097490088,-0.010337855,0.141642792,-0.111432244,0.027731161,-0.094984641,-0.268373709,0.046551271,-0.114039634,-0.227554404,-0.022629682,-0.157031569,-0.160410964,-0.153457795,-0.108418575,-0.22337963,0.008046369,-0.10924797,-0.17692804,0.050209367,0.043403431,-0.122336435,0.000972164,-0.047476642,-0.091097398,0.01180953,0.077153653,-0.058960607,-0.067307442,0.015207764,-0.134408183,-0.010521146,-0.048059708,-0.101351948,-0.052133404,-0.036648419,-0.102994398,-0.047095198,-0.051507868,-0.068202527,-0.069652969,0.036316372,-0.007365235,-0.106689271,0.015630462,-0.130265094,-0.005263026,-0.028956091,-0.059506049,-0.113806305,-0.130897171,-0.159566408,-0.111691105,-0.171518769,-0.138833353,-0.066565004,-0.135255667,-0.059174601,-0.166188785,-0.170607059,-0.057641162,-0.250394619,-0.148150201,-0.208075995,-0.08747239,0.397502285
TCGA-55-8620-01A,-0.181598451,-0.238605255,-0.26465209,-0.074023251,-0.178459308,-0.186165361,0.060804098,0.006017737,-0.001984858,-0.049791064,0.105174703,0.071188698,0.022755552,-0.21349362,-0.333739823,-0.289078512,-0.190258177,0.007321939,-0.31707238,-0.18073709,0.05802006,-0.299915357,-0.17955806,0.006925301,-0.358026826,-0.086463748,0.229128813,-0.15623224,-0.214295601,0.039148775,0.203385954,-0.107869456,0.003972979,-0.365219059,-0.296617343,-0.001826993,-0.371814809,-0.297176307,-0.033724478,-0.317532571,-0.292705095,-0.110604117,-0.363227566,-0.306811649,-0.073758818,-0.393061339,-0.321372379,-0.056645336,0.002414478,-0.062285408,-0.036568643,0.045452128,-0.112627206,-0.018907743,0.057830929,-0.013705313,-0.140266865,0.056649328,-0.033531275,-0.051226147,-0.018726131,-0.091889066,-0.051600176,-0.000847872,-0.059966232,-0.037510728,-0.008109064,-0.052731378,-0.050722539,0.095624273,0.02614283,-0.13561783,-0.008839989,-0.025260488,-0.046192842,0.029091399,-0.098304411,-0.079480915,-0.168411345,-0.286599846,-0.078389277,-0.148660514,-0.256364433,-0.070290165,-0.034734633,-0.16460366,-0.197919668,-0.230169039,-0.208943552,-0.167363863,-0.073149188,-0.269316869,-0.020906194,0.305219143
TCGA-62-8395-01A,-0.250674646,-0.210337934,-0.19515496,-0.174665232,-0.177595645,-0.128624582,0.017726891,-0.037256062,-0.010230129,-0.1402216,0.066176122,0.09032675,-0.020240871,-0.260741882,-0.249687072,-0.140612684,-0.070782724,-0.037361582,-0.110645856,-0.053929856,-0.030074124,-0.028238513,-0.136366927,0.016928668,-0.139881918,-0.171526589,0.283116443,-0.109625154,-0.16204212,-0.001352157,-0.076302479,-0.029588744,-0.046635835,-0.098494518,-0.187833646,-0.088142274,-0.096644464,-0.173811931,-0.093434175,-0.126720668,-0.183751783,-0.134278512,-0.102239986,-0.177035037,-0.091176541,-0.07626333,-0.171682482,-0.047494965,-0.02238437,-0.0567661,-0.070967018,-0.020460647,-0.042522394,-0.056950077,0.108858608,-0.082024134,-0.191148854,0.017992772,-0.043326958,-0.064838828,-0.061242488,-0.052600774,-0.063546919,-0.007462253,-0.059388932,-0.106625206,0.011303794,-0.042726962,-0.092333155,0.133124389,-0.042290318,-0.19389071,0.05043527,-0.040698234,-0.081865322,-0.013524951,-0.042468997,-0.08965895,-0.184537878,-0.218728466,-0.112991097,-0.18650477,-0.214398886,-0.134203364,-0.023050325,-0.139876835,-0.31365459,-0.191883781,-0.170553739,-0.326094802,-0.195131906,-0.184359486,0.022601741,0.26485357
TCGA-62-8399-01A,-0.251396506,-0.256863704,-0.237673234,-0.218914032,-0.206760966,-0.136448349,0.062132039,-0.029401106,-0.016053895,-0.134698742,0.040208555,0.106233846,0.026216708,-0.239917054,-0.299195863,-0.142194308,0.021580621,0.001109582,-0.187590973,0.034603021,0.089149067,-0.035497404,-0.080051118,-0.073556262,-0.140515721,-0.136160303,0.281708309,-0.001731819,-0.110471629,0.003813911,0.171339659,0.042894522,0.009098381,-0.166630502,-0.12831357,-0.090554238,-0.14102223,-0.119560398,-0.095000776,-0.175899162,-0.208089397,-0.142591647,-0.142129225,-0.133377759,-0.061467234,-0.11344619,-0.104587336,-0.069599509,0.000386034,-0.073114678,-0.073560253,0.003957344,-0.040042349,-0.036212877,0.121921309,-0.05663129,-0.212964,0.015637524,-0.04080243,-0.048135006,-0.062363012,-0.073222833,-0.081792902,-0.005020084,-0.062335312,-0.096232406,-0.006379524,-0.060564548,-0.052918029,0.112613849,-0.018626418,-0.19907567,0.001836715,-0.03978159,-0.047073725,-0.016009223,-0.091322975,-0.11762411,-0.239155695,-0.188479143,-0.054008711,-0.20924657,-0.184548459,-0.105249451,-0.031326224,-0.143325902,-0.267199051,-0.210738997,-0.151608268,-0.275161093,-0.204997596,-0.204406858,-0.01291243,0.347456168
TCGA-64-1680-01A,-0.149644401,-0.200776932,-0.22760593,-0.129942769,-0.13339865,-0.146512902,-0.110588015,-0.053888508,0.006445171,0.094321129,0.027546066,0.12700746,-0.084009502,-0.234899007,-0.21200769,-0.258879954,-0.11521194,-0.033081328,-0.253898756,-0.117353896,-0.00342569,-0.161728501,-0.10115099,-0.083263794,-0.337390913,-0.164510471,0.275619263,-0.309043795,-0.118837458,0.041161394,-0.039660167,-0.033998803,0.017105792,-0.286148879,-0.233734432,-0.102691252,-0.287529367,-0.224257434,-0.06109536,-0.256832427,-0.215217559,-0.145414619,-0.292279162,-0.236605354,-0.073536281,-0.284844243,-0.232256923,-0.058201193,-0.077258464,-0.096971428,-0.056661533,-0.023516083,-0.089158359,-0.034318195,0.055762264,-0.106691133,-0.20760118,-0.034198171,-0.099631593,-0.055882472,-0.096818462,-0.104836832,-0.056045953,-0.028201392,-0.090013861,-0.098416437,-0.046147091,-0.089364553,-0.071750756,0.050327099,-0.117417684,-0.195093265,0.018259871,-0.11653691,-0.106414328,-0.063798946,-0.092392138,-0.086228013,-0.15546319,-0.131461593,-0.085407745,-0.135888874,-0.143504885,-0.124470516,-0.118820071,-0.195817943,-0.324601992,-0.155054162,-0.132684709,-0.252724261,-0.134706089,-0.166217151,0.022839701,0.176413766
TCGA-67-3773-01A,-0.256574273,-0.228087112,-0.35194276,-0.203863981,-0.221556459,-0.239670403,-0.08391155,-0.005149861,-0.096655771,-0.079572194,0.141269138,0.107826431,-0.119728267,-0.223739631,-0.308841917,-0.230857741,-0.163299546,0.125710884,-0.256760279,-0.12086321,0.121659644,-0.207556553,-0.187220853,-0.088438888,-0.32296337,-0.136971186,0.278219192,-0.372676026,-0.21921453,0.120600465,0.186348719,-0.037928575,0.05812691,-0.301550492,-0.243921114,0.033148079,-0.314852747,-0.266428198,-0.026310114,-0.257731125,-0.19232525,-0.123224629,-0.325961066,-0.22935806,0.019998965,-0.277112682,-0.263595887,-0.057005545,-0.009383864,-0.110037149,-0.093259218,0.037703097,-0.095309727,-0.120767656,0.117122721,-0.018774448,-0.141894357,0.113356722,-0.054780391,-0.10881551,-0.052851096,-0.09981602,-0.081449833,-0.064884963,-0.08010532,-0.128185655,-0.001335282,-0.082774214,-0.103557645,0.140934015,-0.022389476,-0.196901373,0.076169298,-0.041387456,-0.085157608,-0.033774074,-0.111587611,-0.067693093,-0.179218571,-0.173638273,-0.088316056,-0.159681303,-0.172693755,-0.156411144,-0.109182608,-0.162760318,-0.191073197,-0.206342128,-0.212940679,-0.124522538,-0.16191617,-0.208388262,-0.110660123,0.418051179
TCGA-69-8255-01A,-0.156641064,-0.207152957,-0.261040251,-0.020611352,-0.122594428,-0.194440179,-0.017692754,0.02686482,-0.003582135,-0.010042281,0.021604661,0.020461144,-0.056906912,-0.174360142,-0.268052057,-0.245562913,-0.111809598,0.019061263,-0.242840802,-0.075386621,0.017236782,-0.22847241,-0.091675571,0.010223849,-0.26167332,-0.116368323,0.25209827,-0.216126767,-0.148482337,0.125530469,0.157915496,-0.020040882,-0.015190386,-0.254341956,-0.221630896,-0.018231173,-0.26768487,-0.215995074,-0.021741517,-0.220052609,-0.222966721,-0.103582488,-0.266474699,-0.219856026,-0.05326092,-0.280874845,-0.20904508,0.019643374,-0.034109083,-0.048641853,-0.036702487,0.009389332,-0.026958751,-0.067498029,-0.007103452,-0.041107486,-0.147992827,0.030322067,-0.018882553,-0.027356933,-0.078274939,-0.021725316,-0.060143558,-0.01566537,-0.035841314,-0.074438071,-0.036254212,-0.041343433,-0.077712108,0.063837616,-0.008443953,-0.141101119,0.051648077,0.020885827,-0.012232943,-0.107454281,-0.004008469,-0.104129451,-0.07849811,-0.169076247,-0.081702705,-0.052712122,-0.134565893,-0.02438565,-0.074842976,-0.10621824,-0.159831308,-0.145646737,-0.128408683,-0.185176668,0.02347776,-0.11265077,-0.019312573,0.359075954
TCGA-73-4676-01A,-0.222867038,-0.254543452,-0.295206669,-0.214800405,-0.290027475,-0.248534813,-0.034549046,-0.021313742,-0.075746056,-0.00854148,0.055214463,0.149198753,-0.074328751,-0.247456478,-0.362056467,-0.191024996,-0.058051079,0.074798736,-0.184631516,-0.025576758,0.138499185,0.051794945,-0.089629967,0.05001357,-0.155925926,-0.114012228,0.259411502,-0.303706261,-0.128238583,0.032158396,0.261461462,-0.094665236,-0.011281765,-0.120251162,-0.156000497,-0.003764026,-0.125372617,-0.159841157,-0.043061093,-0.140292405,-0.18126718,-0.160870112,-0.122938057,-0.132846288,-0.045543023,-0.115385782,-0.164488921,-0.013689229,-0.040005202,-0.152638292,-0.072646737,-0.006994319,-0.145486108,-0.065479176,0.135022557,-0.085733386,-0.174107842,-0.022336435,-0.102896409,-0.108500123,-0.067326645,-0.175529242,-0.099986216,0.026140316,-0.150532271,-0.107535872,-0.02510088,-0.118220324,-0.095076175,0.062872279,-0.065456594,-0.144838803,0.015138032,-0.110831603,-0.092405296,-0.048616522,-0.14893654,-0.111398547,-0.261750785,-0.289152735,-0.125564199,-0.252415506,-0.285820474,-0.160667518,-0.114046223,-0.196592749,-0.255749016,-0.270658247,-0.241011786,-0.210556357,-0.169239897,-0.272741479,-0.138154607,0.321124654
TCGA-73-4677-01A,-0.1630637,-0.282642703,-0.235502699,-0.120673652,-0.264693393,-0.183273978,0.012703087,-0.057030315,-0.033835555,-0.129262042,0.002817625,0.117715326,-0.028961966,-0.248022199,-0.282870245,-0.192665653,-0.265004316,-0.075518836,-0.184422003,-0.188654992,-0.075867494,-0.148530391,-0.258631483,0.017649191,-0.20709354,-0.172532204,0.249365694,-0.303339483,-0.245445191,0.007212518,-0.063069255,-0.137841337,-0.005384523,-0.209721906,-0.286709422,-0.009464304,-0.209840688,-0.322630702,-0.043240959,-0.223821767,-0.252980845,-0.091086405,-0.220834665,-0.285712513,-0.071667197,-0.19189436,-0.270333215,-0.029836883,0.043049029,-0.074554302,-0.118450056,0.013410368,-0.078268517,-0.101515253,0.030783671,-0.072088168,-0.117482874,0.024712099,-0.061526564,-0.085623735,-0.018121182,-0.073755433,-0.119401742,-0.030179525,-0.05269669,-0.123714373,-0.022400659,-0.036981255,-0.113922667,0.127197816,-0.022475337,-0.150541685,0.020603939,-0.042775372,-0.105341841,-0.002767112,-0.063998948,-0.153469087,-0.102516718,-0.223899868,-0.129882542,-0.078838206,-0.222097392,-0.104436032,-0.104010178,-0.137717663,-0.167378574,-0.170888785,-0.180965262,-0.170045815,0.00946127,-0.207556543,-0.053993528,0.365998573
TCGA-73-A9RS-01A,-0.204981536,-0.229262265,-0.228132247,-0.183075518,-0.19985732,-0.144958494,-0.051964421,-0.022084305,0.014803307,-0.13138113,0.015360969,0.113168018,-0.096201594,-0.250607846,-0.184637461,-0.044789679,-0.099633355,-0.134169331,0.017951651,-0.115849984,-0.14562128,-0.272097119,-0.077473271,0.162627791,-0.296976783,-0.192201799,0.268624757,0.038896458,-0.086414372,-0.17281808,-0.213590544,-0.118986794,-0.075670619,-0.164710863,-0.261513369,-0.060588983,-0.170099209,-0.254073559,-0.04119301,-0.198816026,-0.219007326,-0.153966546,-0.17330896,-0.26401118,-0.077960341,-0.168461088,-0.27214713,0.01521675,-0.103442913,-0.169253551,-0.047807007,-0.045631798,-0.162049785,-0.055274378,0.102360358,-0.069647959,-0.22681398,-0.067825865,-0.133659296,-0.093368512,-0.089644091,-0.163840122,-0.047313382,-0.021671004,-0.107452515,-0.069636979,-0.076496655,-0.106541949,-0.041259825,0.094252562,-0.043882801,-0.239397121,-0.027057444,-0.113922383,-0.086806039,-0.042816032,-0.092095219,-0.069998376,-0.172618385,-0.18771128,-0.103429255,-0.142156921,-0.189359061,-0.165695636,-0.005576722,-0.154022907,-0.332777013,-0.140765866,-0.14166159,-0.212114828,-0.165029857,-0.165853193,0.019753156,0.347040298
TCGA-75-6211-01A,-0.178374984,-0.230905534,-0.203492659,-0.179693466,-0.156752306,-0.101200706,-0.02694841,-0.003055454,-0.005543635,-0.018022439,0.054185054,0.105508709,-0.065567271,-0.258133414,-0.255891525,-0.076228895,0.048742625,-0.042836221,-0.128862082,0.084491691,-0.076650325,-0.050442553,-0.063965292,0.026355487,-0.079205019,-0.103358715,0.291122309,-0.256096361,-0.099753981,0.005768921,-0.013583423,0.048528659,-0.021102838,-0.054049695,-0.088937563,-0.058824649,-0.056874457,-0.091145332,-0.058930357,-0.122745589,-0.147657527,-0.123315526,-0.051620049,-0.088108581,-0.075332532,-0.015748685,-0.111356622,-0.045040443,-0.035450518,-0.076782372,-0.072410876,-0.03330187,-0.08251251,-0.066193171,0.054746521,-0.043424456,-0.228876237,0.005097272,-0.073775761,-0.076678,-0.071007176,-0.079329864,-0.081741448,0.012779486,-0.085989923,-0.081133797,0.000240095,-0.074109426,-0.064821476,0.021323727,-0.008786705,-0.18092664,0.028740567,-0.05295852,-0.068342939,-0.028418188,-0.081089212,-0.074319294,-0.211862443,-0.155692247,-0.125746501,-0.178763806,-0.144989836,-0.139548017,-0.065325344,-0.147304034,-0.306366284,-0.159060716,-0.112560372,-0.320221036,-0.185532107,-0.159329971,-0.003424301,0.320861293
TCGA-75-7027-01A,-0.167793619,-0.212331627,-0.215677967,-0.112178145,-0.107247139,-0.131515375,0.038091268,-0.056805425,-0.020153021,-0.01120777,0.024877173,0.102145497,0.001440361,-0.239846974,-0.255934452,-0.20274535,-0.036878249,0.074460778,-0.18131957,-0.024199181,0.122981094,-0.067824859,-0.076402152,-0.050672744,-0.303509946,-0.147886819,0.26124417,-0.091078215,-0.04569738,-0.020280322,0.065042704,-0.000980563,-0.030665072,-0.244791467,-0.177831594,-0.049440191,-0.240980095,-0.181147992,-0.022596474,-0.186157353,-0.14722208,-0.111064115,-0.250376408,-0.161211565,-0.041676109,-0.217294561,-0.184618567,-0.086493836,-0.016925446,-0.014895598,-0.06102147,-0.030122565,-0.002918427,-0.046264342,0.07270705,-0.070839669,-0.185478563,-0.024336567,-0.01061856,-0.068900583,-0.032502619,-0.026795179,-0.055036717,-0.009910552,-0.026699321,-0.052492503,-0.040488276,-0.014145045,-0.05637316,0.04724756,-0.05666491,-0.216724799,-0.005981045,0.013766573,-0.100602384,-0.076121483,-0.023573774,-0.066645757,-0.161505654,-0.075146842,-0.110268604,-0.122593981,-0.076531772,-0.130131982,-0.00708321,-0.066581332,-0.271310328,-0.063611605,-0.047601237,-0.287225535,-0.118107168,-0.099970443,-0.047191781,0.285697117
TCGA-78-7145-01A,-0.200879724,-0.146563088,-0.189092885,-0.176786299,-0.138935492,-0.13247972,0.009370427,-0.033455907,0.000870555,-0.040320046,0.04305139,0.097257574,-0.028980576,-0.238472975,-0.242451281,-0.128062048,-0.066035491,0.014688133,-0.146390839,-0.083545226,-0.025724698,0.097236159,-0.077981478,-0.036363883,-0.036594172,-0.142640078,0.29247092,-0.184900994,-0.117968151,0.044838424,-0.011183196,-0.059317442,-0.003893621,-0.139068615,-0.13455886,-0.040014438,-0.136474304,-0.13214801,-0.03471806,-0.146066479,-0.165353047,-0.16356314,-0.148175127,-0.14789878,-0.039783209,-0.137370456,-0.145648951,-0.039423775,-0.060560024,-0.055628215,-0.019938872,-0.073410965,-0.036399496,-0.01906234,0.052397477,-0.115800862,-0.208482289,0.005101459,-0.023111826,-0.059628929,-0.059527598,-0.069027249,-0.049698584,-0.045733611,-0.047057346,-0.055519976,-0.030874493,-0.047196171,-0.022725209,0.062781115,-0.061203004,-0.210284475,0.036314061,-0.018416246,-0.083888665,-0.084030996,-0.05264505,-0.07859435,-0.142132555,-0.073226376,-0.10554276,-0.143448595,-0.083151183,-0.15481987,-0.046356439,-0.161478074,-0.291444031,-0.099750512,-0.124833339,-0.312734618,-0.150723326,-0.110870376,0.009246525,0.226983198
TCGA-78-7159-01A,-0.187095063,-0.205634038,-0.240953973,-0.1617231,-0.18207245,-0.174150043,0.010458362,-0.034596268,0.017205734,-0.065387984,0.013710168,0.124937582,-0.026290664,-0.242707821,-0.242663683,-0.15970979,-0.078031808,-0.020963319,-0.079193878,-0.057624991,-0.036595951,-0.034970532,-0.125167414,0.021316978,-0.199451664,-0.152814625,0.271034738,-0.057674939,-0.077524266,-0.032297616,-0.045717938,-0.043674458,-0.036532734,-0.108346354,-0.164037203,-0.05933038,-0.116512068,-0.166972461,-0.030674413,-0.176985369,-0.182685007,-0.188847961,-0.113474366,-0.162941618,-0.087704586,-0.101176311,-0.178567629,-0.022573975,-0.044610745,-0.06567495,-0.106975827,-0.021855305,-0.053628612,-0.101554334,0.067000756,-0.047279026,-0.206278491,0.006867501,-0.061788053,-0.084436805,-0.047928006,-0.08006411,-0.107649115,0.001309391,-0.085623819,-0.115324081,-0.025589109,-0.069024622,-0.098969131,0.050347534,-0.066542849,-0.180385899,0.027956494,-0.070900688,-0.102767652,-0.025471083,-0.06964704,-0.116858174,-0.185805784,-0.181977718,-0.149407776,-0.174818315,-0.186434021,-0.14933807,-0.055890661,-0.129509337,-0.293505107,-0.178400182,-0.154135745,-0.3270463,-0.145189941,-0.187116126,-0.041500739,0.213456378
TCGA-78-7540-01A,-0.153020349,-0.213144029,-0.201512143,-0.134467308,-0.131087956,-0.181638475,0.003711884,-0.103576091,-0.006156775,-0.040982364,0.007781582,0.096055641,-0.053347815,-0.275406202,-0.182678934,-0.173650225,-0.069618686,0.041867908,-0.131061669,-0.085280504,0.031042001,0.086269148,-0.024616799,-0.043635995,0.08839495,-0.169311732,0.233799841,-0.284828808,-0.050101942,0.084786128,0.010371799,0.007012541,-0.030237983,-0.219969932,-0.086238228,-0.02337771,-0.214998631,-0.082112251,-0.018113144,-0.191467232,-0.153269285,-0.141247125,-0.218208462,-0.088912709,-0.05563729,-0.227329414,-0.133784376,-0.00340488,-0.026245882,-0.11197559,-0.106032736,-0.031379414,-0.083900355,-0.088926564,0.001399904,-0.122147624,-0.193923401,0.037141573,-0.085106682,-0.128574557,-0.08066652,-0.053229121,-0.086986979,-0.00620793,-0.140427121,-0.090395331,-0.031048379,-0.105707769,-0.093717693,0.07676007,-0.088673226,-0.179480826,0.048364273,-0.112088596,-0.092162856,-0.045552292,-0.093492984,-0.07904007,-0.161696912,-0.111504383,-0.083037329,-0.157035746,-0.101677135,-0.06734686,-0.148520441,-0.158171632,-0.253685451,-0.113782789,-0.156848076,-0.236775398,-0.158228903,-0.084322389,-0.055686992,-0.16400299
TCGA-78-7633-01A,-0.290856919,-0.290356531,-0.25146008,-0.289723632,-0.269930612,-0.185734285,-0.136275313,-0.082032133,-0.009873522,-0.151589614,-0.025160126,0.176165403,-0.178214882,-0.283428083,-0.162870947,-0.114780522,-0.029603249,0.036101812,-0.168054827,0.028166634,0.055631352,0.123349086,-0.121257299,0.028302094,0.039895916,-0.292399768,0.292590352,-0.224121232,-0.158039477,0.05776986,0.173260632,0.061775053,-0.073960886,0.037799486,-0.135403431,-0.118749602,0.035050661,-0.135838143,-0.13569653,-0.059881453,-0.158011406,-0.203178304,0.014623552,-0.133293763,-0.124717619,0.047498435,-0.128821553,-0.070810328,-0.202180954,-0.202065676,-0.034300691,-0.201934641,-0.207751342,-0.001398897,0.119876101,-0.20641408,-0.256870448,-0.191288691,-0.146264135,-0.096819825,-0.226463766,-0.220976979,0.029045543,-0.169026411,-0.196204891,-0.075499296,-0.15946696,-0.190326713,-0.032641625,0.199641704,-0.142035807,-0.282216908,-0.05531677,-0.176261731,-0.113171489,-0.221329992,-0.212954667,-0.016127238,-0.312099814,-0.242215165,0.083002438,-0.314258129,-0.246359674,0.006602836,0.0193383,-0.243804865,-0.276427847,-0.318477436,-0.14372331,-0.015631119,-0.305646881,-0.270088906,0.172698782,0.278136917
